ensg	biotype
ENSG00000286409.2	lncRNA
ENSG00000229656.8	lncRNA
ENSG00000233387.2	lncRNA
ENSG00000238258.1	lncRNA
ENSG00000273012.1	lncRNA
ENSG00000287278.1	lncRNA
ENSG00000226412.1	lncRNA
ENSG00000203565.3	lncRNA
ENSG00000261683.2	lncRNA
ENSG00000223470.3	lncRNA
ENSG00000288987.1	lncRNA
ENSG00000226386.1	lncRNA
ENSG00000283000.2	lncRNA
ENSG00000230534.6	lncRNA
ENSG00000269952.1	lncRNA
ENSG00000233200.1	lncRNA
ENSG00000271335.6	lncRNA
ENSG00000287945.1	lncRNA
ENSG00000273312.2	lncRNA
ENSG00000287528.1	lncRNA
ENSG00000288893.1	lncRNA
ENSG00000280719.1	lncRNA
ENSG00000227313.1	lncRNA
ENSG00000227475.1	lncRNA
ENSG00000237002.6	lncRNA
ENSG00000238176.1	lncRNA
ENSG00000234918.1	lncRNA
ENSG00000226578.1	lncRNA
ENSG00000260137.1	lncRNA
ENSG00000236514.1	lncRNA
ENSG00000226447.1	lncRNA
ENSG00000272983.1	lncRNA
ENSG00000203496.9	lncRNA
ENSG00000185904.12	lncRNA
ENSG00000285884.2	lncRNA
ENSG00000233515.2	lncRNA
ENSG00000234864.2	lncRNA
ENSG00000259869.2	lncRNA
ENSG00000234944.1	lncRNA
ENSG00000229630.1	lncRNA
ENSG00000273008.1	lncRNA
ENSG00000224265.1	lncRNA
ENSG00000285712.1	lncRNA
ENSG00000230555.2	lncRNA
ENSG00000287852.1	lncRNA
ENSG00000223910.1	lncRNA
ENSG00000237389.1	lncRNA
ENSG00000226245.1	lncRNA
ENSG00000230565.1	lncRNA
ENSG00000228426.1	lncRNA
ENSG00000234973.5	lncRNA
ENSG00000226808.3	lncRNA
ENSG00000236769.3	lncRNA
ENSG00000233395.2	lncRNA
ENSG00000227029.1	lncRNA
ENSG00000237590.1	lncRNA
ENSG00000229116.3	lncRNA
ENSG00000287901.1	lncRNA
ENSG00000287173.1	lncRNA
ENSG00000234580.1	lncRNA
ENSG00000224812.4	lncRNA
ENSG00000234504.2	lncRNA
ENSG00000223462.2	lncRNA
ENSG00000273363.1	lncRNA
ENSG00000165511.6	lncRNA
ENSG00000277757.4	lncRNA
ENSG00000243349.2	lncRNA
ENSG00000227683.1	lncRNA
ENSG00000231964.1	lncRNA
ENSG00000289092.1	lncRNA
ENSG00000289636.1	lncRNA
ENSG00000279458.2	lncRNA
ENSG00000285402.1	lncRNA
ENSG00000285294.1	lncRNA
ENSG00000231187.3	lncRNA
ENSG00000229227.8	lncRNA
ENSG00000272430.1	lncRNA
ENSG00000285662.2	lncRNA
ENSG00000289299.1	lncRNA
ENSG00000224919.1	lncRNA
ENSG00000254929.6	lncRNA
ENSG00000264404.3	lncRNA
ENSG00000276850.5	lncRNA
ENSG00000273760.1	lncRNA
ENSG00000289143.1	lncRNA
ENSG00000289444.1	lncRNA
ENSG00000285786.1	lncRNA
ENSG00000248682.1	lncRNA
ENSG00000251413.1	lncRNA
ENSG00000236800.1	lncRNA
ENSG00000286993.1	lncRNA
ENSG00000228403.1	lncRNA
ENSG00000241577.1	lncRNA
ENSG00000226576.1	lncRNA
ENSG00000234736.6	lncRNA
ENSG00000236208.2	lncRNA
ENSG00000235939.1	lncRNA
ENSG00000285803.1	lncRNA
ENSG00000286401.1	lncRNA
ENSG00000225303.2	lncRNA
ENSG00000226200.7	lncRNA
ENSG00000287221.1	lncRNA
ENSG00000229711.1	lncRNA
ENSG00000261368.1	lncRNA
ENSG00000223502.1	lncRNA
ENSG00000231132.1	lncRNA
ENSG00000235279.1	lncRNA
ENSG00000289270.1	lncRNA
ENSG00000289527.1	lncRNA
ENSG00000236671.9	lncRNA
ENSG00000231131.9	lncRNA
ENSG00000285958.1	lncRNA
ENSG00000227121.2	lncRNA
ENSG00000226296.1	lncRNA
ENSG00000234173.1	lncRNA
ENSG00000236958.2	lncRNA
ENSG00000236744.2	lncRNA
ENSG00000223800.1	lncRNA
ENSG00000228048.1	lncRNA
ENSG00000287016.1	lncRNA
ENSG00000289158.1	lncRNA
ENSG00000228527.1	lncRNA
ENSG00000261076.1	lncRNA
ENSG00000237949.3	lncRNA
ENSG00000236556.1	lncRNA
ENSG00000287969.1	lncRNA
ENSG00000235140.2	lncRNA
ENSG00000235931.2	lncRNA
ENSG00000232682.2	lncRNA
ENSG00000282121.1	lncRNA
ENSG00000254271.1	lncRNA
ENSG00000227244.3	lncRNA
ENSG00000237233.2	lncRNA
ENSG00000288052.1	lncRNA
ENSG00000272592.1	lncRNA
ENSG00000233643.2	lncRNA
ENSG00000234756.1	lncRNA
ENSG00000288011.1	lncRNA
ENSG00000285551.2	lncRNA
ENSG00000238280.2	lncRNA
ENSG00000289487.1	lncRNA
ENSG00000224301.2	lncRNA
ENSG00000272767.1	lncRNA
ENSG00000286373.1	lncRNA
ENSG00000228566.2	lncRNA
ENSG00000226426.1	lncRNA
ENSG00000224714.3	lncRNA
ENSG00000282906.1	lncRNA
ENSG00000235356.2	lncRNA
ENSG00000228065.12	lncRNA
ENSG00000273360.1	lncRNA
ENSG00000225299.1	lncRNA
ENSG00000272892.1	lncRNA
ENSG00000233590.1	lncRNA
ENSG00000260400.1	lncRNA
ENSG00000285871.1	lncRNA
ENSG00000229261.1	lncRNA
ENSG00000231748.1	lncRNA
ENSG00000287306.1	lncRNA
ENSG00000236154.2	lncRNA
ENSG00000235645.2	lncRNA
ENSG00000289193.1	lncRNA
ENSG00000224222.2	lncRNA
ENSG00000285300.1	lncRNA
ENSG00000271409.1	lncRNA
ENSG00000259267.3	lncRNA
ENSG00000237512.7	lncRNA
ENSG00000289607.1	lncRNA
ENSG00000223817.1	lncRNA
ENSG00000289362.1	lncRNA
ENSG00000230526.1	lncRNA
ENSG00000289592.1	lncRNA
ENSG00000272988.1	lncRNA
ENSG00000289506.1	lncRNA
ENSG00000282915.1	lncRNA
ENSG00000226163.1	lncRNA
ENSG00000272627.1	lncRNA
ENSG00000237768.2	lncRNA
ENSG00000272630.1	lncRNA
ENSG00000272599.2	lncRNA
ENSG00000288559.1	lncRNA
ENSG00000236756.4	lncRNA
ENSG00000227540.1	lncRNA
ENSG00000233144.1	lncRNA
ENSG00000268584.1	lncRNA
ENSG00000272791.1	lncRNA
ENSG00000271848.2	lncRNA
ENSG00000242288.9	lncRNA
ENSG00000271816.1	lncRNA
ENSG00000272140.2	lncRNA
ENSG00000288823.1	lncRNA
ENSG00000272589.1	lncRNA
ENSG00000224195.1	lncRNA
ENSG00000229990.3	lncRNA
ENSG00000222047.9	lncRNA
ENSG00000225761.1	lncRNA
ENSG00000232342.7	lncRNA
ENSG00000272748.1	lncRNA
ENSG00000234149.1	lncRNA
ENSG00000227186.1	lncRNA
ENSG00000285810.1	lncRNA
ENSG00000226051.9	lncRNA
ENSG00000270087.6	lncRNA
ENSG00000237149.5	lncRNA
ENSG00000273248.1	lncRNA
ENSG00000272692.2	lncRNA
ENSG00000236842.1	lncRNA
ENSG00000286715.1	lncRNA
ENSG00000268659.2	lncRNA
ENSG00000228280.1	lncRNA
ENSG00000230575.1	lncRNA
ENSG00000269256.1	lncRNA
ENSG00000236467.8	lncRNA
ENSG00000225497.5	lncRNA
ENSG00000224500.1	lncRNA
ENSG00000225652.2	lncRNA
ENSG00000228748.2	lncRNA
ENSG00000204049.1	lncRNA
ENSG00000283096.1	lncRNA
ENSG00000282863.1	lncRNA
ENSG00000230417.12	lncRNA
ENSG00000288090.1	lncRNA
ENSG00000229543.1	lncRNA
ENSG00000230229.1	lncRNA
ENSG00000282952.1	lncRNA
ENSG00000228683.1	lncRNA
ENSG00000224596.9	lncRNA
ENSG00000229569.1	lncRNA
ENSG00000235426.2	lncRNA
ENSG00000241317.1	lncRNA
ENSG00000226676.1	lncRNA
ENSG00000244733.5	lncRNA
ENSG00000225484.7	lncRNA
ENSG00000272489.1	lncRNA
ENSG00000272447.1	lncRNA
ENSG00000283913.1	lncRNA
ENSG00000273372.1	lncRNA
ENSG00000230091.6	lncRNA
ENSG00000237523.2	lncRNA
ENSG00000235858.1	lncRNA
ENSG00000226659.2	lncRNA
ENSG00000231082.1	lncRNA
ENSG00000287358.1	lncRNA
ENSG00000285739.1	lncRNA
ENSG00000229458.2	lncRNA
ENSG00000288918.1	lncRNA
ENSG00000233945.2	lncRNA
ENSG00000286876.1	lncRNA
ENSG00000233258.1	lncRNA
ENSG00000271933.1	lncRNA
ENSG00000285972.1	lncRNA
ENSG00000229404.6	lncRNA
ENSG00000237267.1	lncRNA
ENSG00000287057.1	lncRNA
ENSG00000223993.2	lncRNA
ENSG00000224504.2	lncRNA
ENSG00000230962.2	lncRNA
ENSG00000234942.3	lncRNA
ENSG00000270002.1	lncRNA
ENSG00000287475.1	lncRNA
ENSG00000286359.1	lncRNA
ENSG00000227896.2	lncRNA
ENSG00000272631.1	lncRNA
ENSG00000273413.1	lncRNA
ENSG00000271880.1	lncRNA
ENSG00000151303.11	lncRNA
ENSG00000272508.1	lncRNA
ENSG00000229969.1	lncRNA
ENSG00000237280.1	lncRNA
ENSG00000223482.9	lncRNA
ENSG00000287077.1	lncRNA
ENSG00000224914.4	lncRNA
ENSG00000228055.3	lncRNA
ENSG00000286445.1	lncRNA
ENSG00000223761.1	lncRNA
ENSG00000225913.2	lncRNA
ENSG00000196566.2	lncRNA
ENSG00000288875.1	lncRNA
ENSG00000180139.11	lncRNA
ENSG00000286116.1	lncRNA
ENSG00000232110.9	lncRNA
ENSG00000234452.5	lncRNA
ENSG00000232936.6	lncRNA
ENSG00000225836.1	lncRNA
ENSG00000235100.5	lncRNA
ENSG00000240996.1	lncRNA
ENSG00000232229.7	lncRNA
ENSG00000280560.3	lncRNA
ENSG00000226159.2	lncRNA
ENSG00000287150.1	lncRNA
ENSG00000236373.2	lncRNA
ENSG00000224750.6	lncRNA
ENSG00000238291.1	lncRNA
ENSG00000283053.1	lncRNA
ENSG00000289580.1	lncRNA
ENSG00000289512.1	lncRNA
ENSG00000225519.1	lncRNA
ENSG00000273124.1	lncRNA
ENSG00000224851.2	lncRNA
ENSG00000286981.1	lncRNA
ENSG00000289228.1	lncRNA
ENSG00000228701.3	lncRNA
ENSG00000272817.1	lncRNA
ENSG00000286795.1	lncRNA
ENSG00000226425.1	lncRNA
ENSG00000285846.1	lncRNA
ENSG00000279607.1	lncRNA
ENSG00000280660.1	lncRNA
ENSG00000280485.1	lncRNA
ENSG00000232913.8	lncRNA
ENSG00000228553.1	lncRNA
ENSG00000268894.7	lncRNA
ENSG00000273450.1	lncRNA
ENSG00000244332.1	lncRNA
ENSG00000231829.4	lncRNA
ENSG00000288526.1	lncRNA
ENSG00000234026.1	lncRNA
ENSG00000226688.8	lncRNA
ENSG00000240527.1	lncRNA
ENSG00000287009.1	lncRNA
ENSG00000229418.2	lncRNA
ENSG00000234855.2	lncRNA
ENSG00000286683.1	lncRNA
ENSG00000225850.4	lncRNA
ENSG00000231970.1	lncRNA
ENSG00000227356.2	lncRNA
ENSG00000230928.1	lncRNA
ENSG00000287261.2	lncRNA
ENSG00000224934.6	lncRNA
ENSG00000257582.5	lncRNA
ENSG00000228778.2	lncRNA
ENSG00000260475.1	lncRNA
ENSG00000229278.3	lncRNA
ENSG00000227695.6	lncRNA
ENSG00000236308.1	lncRNA
ENSG00000227492.2	lncRNA
ENSG00000231188.1	lncRNA
ENSG00000289301.1	lncRNA
ENSG00000235823.4	lncRNA
ENSG00000272572.1	lncRNA
ENSG00000273476.1	lncRNA
ENSG00000236662.1	lncRNA
ENSG00000273162.1	lncRNA
ENSG00000288844.1	lncRNA
ENSG00000236311.6	lncRNA
ENSG00000237579.3	lncRNA
ENSG00000229649.1	lncRNA
ENSG00000289441.1	lncRNA
ENSG00000225208.1	lncRNA
ENSG00000230967.2	lncRNA
ENSG00000286489.1	lncRNA
ENSG00000224817.2	lncRNA
ENSG00000226009.2	lncRNA
ENSG00000273262.1	lncRNA
ENSG00000272933.1	lncRNA
ENSG00000282772.1	lncRNA
ENSG00000286575.1	lncRNA
ENSG00000272912.1	lncRNA
ENSG00000273485.1	lncRNA
ENSG00000234699.1	lncRNA
ENSG00000235470.5	lncRNA
ENSG00000226431.1	lncRNA
ENSG00000287419.1	lncRNA
ENSG00000273108.1	lncRNA
ENSG00000280693.2	lncRNA
ENSG00000260461.1	lncRNA
ENSG00000270075.1	lncRNA
ENSG00000228261.1	lncRNA
ENSG00000231233.2	lncRNA
ENSG00000225768.1	lncRNA
ENSG00000237761.3	lncRNA
ENSG00000226387.2	lncRNA
ENSG00000229466.2	lncRNA
ENSG00000287732.1	lncRNA
ENSG00000286609.1	lncRNA
ENSG00000229775.7	lncRNA
ENSG00000287047.1	lncRNA
ENSG00000229981.8	lncRNA
ENSG00000203434.2	lncRNA
ENSG00000223381.2	lncRNA
ENSG00000228417.1	lncRNA
ENSG00000273143.2	lncRNA
ENSG00000203497.3	lncRNA
ENSG00000232470.1	lncRNA
ENSG00000278601.1	lncRNA
ENSG00000270589.1	lncRNA
ENSG00000227851.1	lncRNA
ENSG00000287231.1	lncRNA
ENSG00000288938.1	lncRNA
ENSG00000232934.8	lncRNA
ENSG00000233340.1	lncRNA
ENSG00000285676.2	lncRNA
ENSG00000260917.1	lncRNA
ENSG00000225292.2	lncRNA
ENSG00000233547.1	lncRNA
ENSG00000286289.1	lncRNA
ENSG00000234393.1	lncRNA
ENSG00000288933.1	lncRNA
ENSG00000287857.1	lncRNA
ENSG00000285540.1	lncRNA
ENSG00000275024.1	lncRNA
ENSG00000228484.3	lncRNA
ENSG00000236799.1	lncRNA
ENSG00000285582.1	lncRNA
ENSG00000285587.1	lncRNA
ENSG00000232767.2	lncRNA
ENSG00000287655.1	lncRNA
ENSG00000234474.3	lncRNA
ENSG00000225936.2	lncRNA
ENSG00000277879.1	lncRNA
ENSG00000258114.1	lncRNA
ENSG00000229847.9	lncRNA
ENSG00000235198.1	lncRNA
ENSG00000288172.1	lncRNA
ENSG00000234952.2	lncRNA
ENSG00000263041.2	lncRNA
ENSG00000231104.8	lncRNA
ENSG00000177640.16	lncRNA
ENSG00000232139.6	lncRNA
ENSG00000277687.1	lncRNA
ENSG00000229272.2	lncRNA
ENSG00000289126.1	lncRNA
ENSG00000228485.1	lncRNA
ENSG00000236426.5	lncRNA
ENSG00000177234.7	lncRNA
ENSG00000227165.10	lncRNA
ENSG00000287936.1	lncRNA
ENSG00000271670.1	lncRNA
ENSG00000227307.1	lncRNA
ENSG00000278484.1	lncRNA
ENSG00000227143.1	lncRNA
ENSG00000223432.1	lncRNA
ENSG00000224250.1	lncRNA
ENSG00000276742.1	lncRNA
ENSG00000273891.1	lncRNA
ENSG00000285715.1	lncRNA
ENSG00000285973.2	lncRNA
ENSG00000285955.1	lncRNA
ENSG00000230131.6	lncRNA
ENSG00000225152.1	lncRNA
ENSG00000286344.1	lncRNA
ENSG00000234542.1	lncRNA
ENSG00000231138.1	lncRNA
ENSG00000234677.1	lncRNA
ENSG00000287768.1	lncRNA
ENSG00000288757.1	lncRNA
ENSG00000278831.1	lncRNA
ENSG00000233334.3	lncRNA
ENSG00000289280.1	lncRNA
ENSG00000249456.1	lncRNA
ENSG00000226899.1	lncRNA
ENSG00000273599.1	lncRNA
ENSG00000282787.1	lncRNA
ENSG00000237675.5	lncRNA
ENSG00000224023.10	lncRNA
ENSG00000280561.1	lncRNA
ENSG00000234134.1	lncRNA
ENSG00000236991.6	lncRNA
ENSG00000233409.1	lncRNA
ENSG00000287609.1	lncRNA
ENSG00000235180.1	lncRNA
ENSG00000287326.1	lncRNA
ENSG00000223528.7	lncRNA
ENSG00000232935.2	lncRNA
ENSG00000232259.1	lncRNA
ENSG00000227076.1	lncRNA
ENSG00000287427.1	lncRNA
ENSG00000280953.2	lncRNA
ENSG00000234640.1	lncRNA
ENSG00000224190.2	lncRNA
ENSG00000232985.1	lncRNA
ENSG00000287361.1	lncRNA
ENSG00000289400.1	lncRNA
ENSG00000289087.1	lncRNA
ENSG00000225424.1	lncRNA
ENSG00000285615.1	lncRNA
ENSG00000287466.1	lncRNA
ENSG00000237224.4	lncRNA
ENSG00000227374.1	lncRNA
ENSG00000283141.1	lncRNA
ENSG00000275327.1	lncRNA
ENSG00000275005.1	lncRNA
ENSG00000287997.1	lncRNA
ENSG00000277218.1	lncRNA
ENSG00000236303.4	lncRNA
ENSG00000285529.1	lncRNA
ENSG00000230098.1	lncRNA
ENSG00000189275.5	lncRNA
ENSG00000286295.1	lncRNA
ENSG00000283095.1	lncRNA
ENSG00000277959.1	lncRNA
ENSG00000273521.1	lncRNA
ENSG00000235010.1	lncRNA
ENSG00000231705.1	lncRNA
ENSG00000234311.1	lncRNA
ENSG00000180066.10	lncRNA
ENSG00000226900.2	lncRNA
ENSG00000229081.1	lncRNA
ENSG00000232903.2	lncRNA
ENSG00000224758.1	lncRNA
ENSG00000240707.3	lncRNA
ENSG00000289633.1	lncRNA
ENSG00000289039.1	lncRNA
ENSG00000256925.3	lncRNA
ENSG00000166917.11	lncRNA
ENSG00000273980.1	lncRNA
ENSG00000226699.1	lncRNA
ENSG00000274685.1	lncRNA
ENSG00000278518.1	lncRNA
ENSG00000286789.1	lncRNA
ENSG00000288107.1	lncRNA
ENSG00000287327.1	lncRNA
ENSG00000254468.2	lncRNA
ENSG00000230724.9	lncRNA
ENSG00000255229.1	lncRNA
ENSG00000254559.1	lncRNA
ENSG00000289568.1	lncRNA
ENSG00000255026.1	lncRNA
ENSG00000254910.1	lncRNA
ENSG00000251661.3	lncRNA
ENSG00000255089.1	lncRNA
ENSG00000255328.2	lncRNA
ENSG00000270972.1	lncRNA
ENSG00000255237.1	lncRNA
ENSG00000288033.1	lncRNA
ENSG00000254739.1	lncRNA
ENSG00000254815.6	lncRNA
ENSG00000247095.4	lncRNA
ENSG00000255158.1	lncRNA
ENSG00000269915.1	lncRNA
ENSG00000255284.3	lncRNA
ENSG00000255142.1	lncRNA
ENSG00000255108.1	lncRNA
ENSG00000250397.2	lncRNA
ENSG00000254872.3	lncRNA
ENSG00000286275.1	lncRNA
ENSG00000255177.2	lncRNA
ENSG00000255153.1	lncRNA
ENSG00000287935.1	lncRNA
ENSG00000285985.1	lncRNA
ENSG00000285581.1	lncRNA
ENSG00000233930.4	lncRNA
ENSG00000231487.1	lncRNA
ENSG00000205866.4	lncRNA
ENSG00000205865.4	lncRNA
ENSG00000227306.1	lncRNA
ENSG00000235027.1	lncRNA
ENSG00000229512.1	lncRNA
ENSG00000287484.1	lncRNA
ENSG00000230834.1	lncRNA
ENSG00000249086.1	lncRNA
ENSG00000229671.3	lncRNA
ENSG00000226416.2	lncRNA
ENSG00000232987.2	lncRNA
ENSG00000240801.1	lncRNA
ENSG00000099869.8	lncRNA
ENSG00000238184.1	lncRNA
ENSG00000230483.1	lncRNA
ENSG00000269821.1	lncRNA
ENSG00000229414.2	lncRNA
ENSG00000237941.2	lncRNA
ENSG00000183562.3	lncRNA
ENSG00000247473.2	lncRNA
ENSG00000285644.1	lncRNA
ENSG00000234791.1	lncRNA
ENSG00000236301.5	lncRNA
ENSG00000224513.2	lncRNA
ENSG00000254592.1	lncRNA
ENSG00000254757.1	lncRNA
ENSG00000287906.1	lncRNA
ENSG00000255367.3	lncRNA
ENSG00000287312.1	lncRNA
ENSG00000289468.1	lncRNA
ENSG00000228661.1	lncRNA
ENSG00000229368.1	lncRNA
ENSG00000255276.1	lncRNA
ENSG00000254480.2	lncRNA
ENSG00000171987.3	lncRNA
ENSG00000236897.1	lncRNA
ENSG00000224091.2	lncRNA
ENSG00000260629.2	lncRNA
ENSG00000289150.1	lncRNA
ENSG00000254444.1	lncRNA
ENSG00000267940.1	lncRNA
ENSG00000254443.1	lncRNA
ENSG00000254400.1	lncRNA
ENSG00000254641.1	lncRNA
ENSG00000255680.1	lncRNA
ENSG00000255390.1	lncRNA
ENSG00000255410.2	lncRNA
ENSG00000283415.2	lncRNA
ENSG00000255179.1	lncRNA
ENSG00000251364.8	lncRNA
ENSG00000254864.1	lncRNA
ENSG00000275612.1	lncRNA
ENSG00000276668.1	lncRNA
ENSG00000271758.2	lncRNA
ENSG00000254707.1	lncRNA
ENSG00000254951.7	lncRNA
ENSG00000255420.2	lncRNA
ENSG00000254921.1	lncRNA
ENSG00000248332.6	lncRNA
ENSG00000246820.2	lncRNA
ENSG00000254900.1	lncRNA
ENSG00000254665.1	lncRNA
ENSG00000255159.1	lncRNA
ENSG00000254860.7	lncRNA
ENSG00000253973.3	lncRNA
ENSG00000286935.1	lncRNA
ENSG00000255097.1	lncRNA
ENSG00000254397.1	lncRNA
ENSG00000268403.2	lncRNA
ENSG00000289518.1	lncRNA
ENSG00000245522.2	lncRNA
ENSG00000246273.8	lncRNA
ENSG00000255476.1	lncRNA
ENSG00000286561.1	lncRNA
ENSG00000254865.1	lncRNA
ENSG00000254554.1	lncRNA
ENSG00000177112.9	lncRNA
ENSG00000246308.3	lncRNA
ENSG00000247271.8	lncRNA
ENSG00000250041.3	lncRNA
ENSG00000254401.2	lncRNA
ENSG00000255260.1	lncRNA
ENSG00000255351.1	lncRNA
ENSG00000255462.1	lncRNA
ENSG00000286959.1	lncRNA
ENSG00000254486.1	lncRNA
ENSG00000254991.1	lncRNA
ENSG00000255400.1	lncRNA
ENSG00000254680.1	lncRNA
ENSG00000254983.1	lncRNA
ENSG00000254847.1	lncRNA
ENSG00000286521.1	lncRNA
ENSG00000254688.1	lncRNA
ENSG00000255067.1	lncRNA
ENSG00000203258.3	lncRNA
ENSG00000251381.8	lncRNA
ENSG00000254670.1	lncRNA
ENSG00000255558.1	lncRNA
ENSG00000287548.1	lncRNA
ENSG00000254791.1	lncRNA
ENSG00000255411.3	lncRNA
ENSG00000254927.1	lncRNA
ENSG00000254930.1	lncRNA
ENSG00000254438.1	lncRNA
ENSG00000254418.1	lncRNA
ENSG00000254946.2	lncRNA
ENSG00000254789.4	lncRNA
ENSG00000254695.2	lncRNA
ENSG00000254645.2	lncRNA
ENSG00000286960.1	lncRNA
ENSG00000289116.1	lncRNA
ENSG00000254661.3	lncRNA
ENSG00000254878.1	lncRNA
ENSG00000285545.1	lncRNA
ENSG00000260196.1	lncRNA
ENSG00000287898.1	lncRNA
ENSG00000254586.2	lncRNA
ENSG00000255335.2	lncRNA
ENSG00000255448.1	lncRNA
ENSG00000255470.1	lncRNA
ENSG00000285562.1	lncRNA
ENSG00000256006.1	lncRNA
ENSG00000256588.1	lncRNA
ENSG00000289499.1	lncRNA
ENSG00000254966.1	lncRNA
ENSG00000286998.1	lncRNA
ENSG00000255244.1	lncRNA
ENSG00000255308.1	lncRNA
ENSG00000255160.5	lncRNA
ENSG00000255270.1	lncRNA
ENSG00000255043.1	lncRNA
ENSG00000254622.1	lncRNA
ENSG00000270607.1	lncRNA
ENSG00000254542.1	lncRNA
ENSG00000254453.2	lncRNA
ENSG00000254894.1	lncRNA
ENSG00000286382.1	lncRNA
ENSG00000254906.1	lncRNA
ENSG00000255167.1	lncRNA
ENSG00000287962.1	lncRNA
ENSG00000254820.1	lncRNA
ENSG00000255372.1	lncRNA
ENSG00000254768.6	lncRNA
ENSG00000254540.1	lncRNA
ENSG00000255323.6	lncRNA
ENSG00000255357.2	lncRNA
ENSG00000246225.7	lncRNA
ENSG00000255418.6	lncRNA
ENSG00000255193.1	lncRNA
ENSG00000254861.2	lncRNA
ENSG00000254594.5	lncRNA
ENSG00000254456.6	lncRNA
ENSG00000254754.1	lncRNA
ENSG00000287227.1	lncRNA
ENSG00000254819.2	lncRNA
ENSG00000254560.6	lncRNA
ENSG00000254862.5	lncRNA
ENSG00000254934.5	lncRNA
ENSG00000255496.1	lncRNA
ENSG00000255094.1	lncRNA
ENSG00000254606.1	lncRNA
ENSG00000248990.1	lncRNA
ENSG00000249867.6	lncRNA
ENSG00000254526.1	lncRNA
ENSG00000254530.2	lncRNA
ENSG00000255227.1	lncRNA
ENSG00000255029.2	lncRNA
ENSG00000255117.6	lncRNA
ENSG00000254734.1	lncRNA
ENSG00000261340.1	lncRNA
ENSG00000254532.2	lncRNA
ENSG00000255480.1	lncRNA
ENSG00000254489.3	lncRNA
ENSG00000287373.1	lncRNA
ENSG00000255525.1	lncRNA
ENSG00000228061.7	lncRNA
ENSG00000281880.2	lncRNA
ENSG00000254584.2	lncRNA
ENSG00000254836.1	lncRNA
ENSG00000254627.1	lncRNA
ENSG00000255252.3	lncRNA
ENSG00000183242.13	lncRNA
ENSG00000280798.1	lncRNA
ENSG00000255202.1	lncRNA
ENSG00000254508.5	lncRNA
ENSG00000255272.1	lncRNA
ENSG00000255169.1	lncRNA
ENSG00000254619.1	lncRNA
ENSG00000255133.2	lncRNA
ENSG00000184566.3	lncRNA
ENSG00000286626.1	lncRNA
ENSG00000255271.1	lncRNA
ENSG00000255427.1	lncRNA
ENSG00000289526.1	lncRNA
ENSG00000255521.3	lncRNA
ENSG00000255443.1	lncRNA
ENSG00000251194.2	lncRNA
ENSG00000255004.1	lncRNA
ENSG00000255542.1	lncRNA
ENSG00000254669.1	lncRNA
ENSG00000254686.2	lncRNA
ENSG00000285705.1	lncRNA
ENSG00000285740.1	lncRNA
ENSG00000254919.1	lncRNA
ENSG00000255256.1	lncRNA
ENSG00000254566.1	lncRNA
ENSG00000255186.1	lncRNA
ENSG00000255060.1	lncRNA
ENSG00000254516.1	lncRNA
ENSG00000255477.1	lncRNA
ENSG00000255175.6	lncRNA
ENSG00000254562.7	lncRNA
ENSG00000285751.1	lncRNA
ENSG00000255132.1	lncRNA
ENSG00000255388.6	lncRNA
ENSG00000255171.7	lncRNA
ENSG00000255279.1	lncRNA
ENSG00000254822.1	lncRNA
ENSG00000255300.6	lncRNA
ENSG00000255109.6	lncRNA
ENSG00000254907.1	lncRNA
ENSG00000255340.1	lncRNA
ENSG00000254577.1	lncRNA
ENSG00000283217.1	lncRNA
ENSG00000235661.3	lncRNA
ENSG00000246250.3	lncRNA
ENSG00000283375.1	lncRNA
ENSG00000244926.7	lncRNA
ENSG00000254409.3	lncRNA
ENSG00000244953.1	lncRNA
ENSG00000255165.1	lncRNA
ENSG00000255451.1	lncRNA
ENSG00000254693.1	lncRNA
ENSG00000255092.1	lncRNA
ENSG00000255079.1	lncRNA
ENSG00000255032.1	lncRNA
ENSG00000254654.2	lncRNA
ENSG00000287984.1	lncRNA
ENSG00000254664.1	lncRNA
ENSG00000254497.1	lncRNA
ENSG00000254427.3	lncRNA
ENSG00000255267.4	lncRNA
ENSG00000255041.1	lncRNA
ENSG00000286418.1	lncRNA
ENSG00000254651.1	lncRNA
ENSG00000254514.1	lncRNA
ENSG00000255091.1	lncRNA
ENSG00000255426.1	lncRNA
ENSG00000255226.2	lncRNA
ENSG00000205106.5	lncRNA
ENSG00000255447.1	lncRNA
ENSG00000255498.1	lncRNA
ENSG00000254653.1	lncRNA
ENSG00000255314.4	lncRNA
ENSG00000255269.3	lncRNA
ENSG00000254639.1	lncRNA
ENSG00000255007.2	lncRNA
ENSG00000285658.1	lncRNA
ENSG00000247675.8	lncRNA
ENSG00000286450.1	lncRNA
ENSG00000255520.1	lncRNA
ENSG00000270060.1	lncRNA
ENSG00000256897.1	lncRNA
ENSG00000256746.5	lncRNA
ENSG00000255197.7	lncRNA
ENSG00000270072.1	lncRNA
ENSG00000231880.2	lncRNA
ENSG00000254879.1	lncRNA
ENSG00000288177.1	lncRNA
ENSG00000287538.1	lncRNA
ENSG00000286983.1	lncRNA
ENSG00000254518.1	lncRNA
ENSG00000254804.1	lncRNA
ENSG00000255433.5	lncRNA
ENSG00000254662.1	lncRNA
ENSG00000255301.1	lncRNA
ENSG00000254602.2	lncRNA
ENSG00000255146.1	lncRNA
ENSG00000285895.1	lncRNA
ENSG00000255299.5	lncRNA
